Row1,Row2
-72.96377,-74.25852
-69.84448,-70.26242
-67.93885,-68.37895
-65.59767,-65.95001
-63.36729,-63.77956
-61.58704,-61.77367
-59.95945,-59.68276
-58.09264,-57.8435
-56.41348,-56.45276
-55.54303,-55.41235
-55.14173,-54.56646
-54.69627,-54.11602
-54.51913,-54.26846
-54.72436,-54.5083
-54.93547,-54.42928
-55.29852,-54.62802
-55.99345,-55.32119
-56.55647,-55.8343
-56.84552,-55.99698
-57.23647,-56.26858
-57.76666,-56.76326
-58.18992,-57.23544
-58.40227,-57.38532
-58.57385,-57.32451
-58.48506,-57.14796
-57.44344,-56.3424
-55.86316,-55.00847
-54.54453,-53.76506
-53.25735,-52.47863
-51.73343,-51.00622
-50.21648,-49.63037
-48.82507,-48.38531
-47.64302,-47.25187
-46.7439,-46.34976
-45.92897,-45.59513
-45.09856,-44.86736
-44.45783,-44.24401
-44.07459,-43.78301
-43.81222,-43.497
-43.62421,-43.4019
-43.59293,-43.42731
-43.80427,-43.57445
-44.23399,-43.96458
-44.77603,-44.56013
-45.46512,-45.25326
-46.39872,-46.11378
-47.50578,-47.19356
-48.79543,-48.48243
-50.49671,-50.13896
-52.71895,-52.31009
-55.48288,-54.96996
-58.92745,-58.23303
-63.53178,-62.65921
-72.84313,-70.32499
-76.28684,-85.54869
-68.79764,-70.57041
-66.34002,-66.91337
-64.38221,-65.20874
-64.48236,-65.38981
-66.51722,-67.18232
-67.8839,-68.91288
-69.59095,-70.48111
-74.07953,-73.65719
-77.12875,-77.67272
-77.94175,-79.24427
-82.44258,-78.83629
-77.71877,-75.93244
-69.96268,-70.48325
-66.33155,-65.67167
-63.37527,-62.38734
-60.03146,-59.90732
-57.68603,-57.64983
-56.06626,-55.66851
-54.31245,-54.03297
-52.79891,-52.69411
-51.88699,-51.6796
-51.12232,-50.88473
-50.29414,-50.14001
-49.6828,-49.51145
-49.24994,-49.0442
-48.82065,-48.6376
-48.53515,-48.34824
-48.4422,-48.23063
-48.3431,-48.1316
-48.18964,-48.01077
-48.10224,-47.95908
-48.15907,-47.9598
-48.32056,-48.03643
-48.44138,-48.23663
-48.58646,-48.47994
-49.02852,-48.80941
-49.70611,-49.4013
-50.41196,-50.23065
-51.40968,-51.21498
-52.8865,-52.43787
-54.44945,-53.89933
-56.01875,-55.50202
-58.03838,-57.34883
-60.52926,-59.69809
-63.71249,-62.95022
-69.15678,-67.68188
-80.93545,-74.17182
-83.13552,-86.34041
-74.47003,-79.1832
-70.55282,-72.19075
-69.4334,-71.87519
-70.53246,-74.40918
-72.81213,-75.98836
-75.4378,-78.84802
-78.58662,-91.11394
-83.56399,-95.21422
-92.30672,-89.78624
-102.04963,-82.22771
-95.32793,-78.84057
-79.19222,-75.92545
-72.59224,-70.99107
-69.82072,-67.70618
-67.74421,-66.31137
-65.77612,-65.15398
-64.92851,-64.17569
-64.71308,-64.01646
-64.37375,-64.27145
-64.60064,-64.29636
-65.19026,-63.85271
-64.83007,-63.36536
-64.13147,-63.55403
-63.82736,-63.80462
-63.31806,-63.01761
-62.81314,-62.2173
-62.71286,-62.24793
-62.42862,-62.24989
-62.15226,-61.97727
-62.73173,-62.27496
-63.45526,-62.83305
-63.15465,-62.84677
-63.02767,-63.12502
-64.02659,-64.22456
-64.77608,-64.73582
-64.64186,-64.25941
-64.82004,-64.20165
-64.50747,-64.12992
-63.16807,-63.32288
-62.67386,-62.89767
-63.18251,-62.94074
-63.1501,-62.6533
-62.51165,-62.41568
-61.73997,-62.04807
-60.86319,-61.00456
-60.38964,-60.28455
-60.22053,-60.32383
-60.25329,-60.61881
-61.40813,-61.50997
-63.62668,-63.36271
-65.87587,-66.00786
-70.48366,-71.33742
-96.2431,-97.50657
-74.26096,-74.5463
-68.26826,-67.80685
-63.79285,-63.33193
-61.39445,-61.15751
-60.32554,-60.28498
-59.65894,-59.67195
-59.39021,-59.22043
-59.34942,-58.9881
-59.50142,-59.1583
-60.14014,-59.79583
-60.79363,-60.37374
-61.2301,-61.04012
-62.2886,-62.42762
-63.99048,-63.72046
-65.47628,-64.25529
-67.0856,-65.73825
-70.50204,-70.10419
-79.61332,-80.05626
-82.65553,-88.34404
-73.25005,-76.5536
-68.21988,-69.69352
-64.77541,-65.31116
-62.43212,-62.76379
-60.11743,-60.73369
-58.21156,-59.01708
-57.37993,-57.86886
-57.11213,-57.19448
-56.85063,-57.05265
-56.86125,-57.34518
-57.44136,-57.85334
-58.7084,-59.09086
-60.74474,-61.39698
-63.69361,-64.46993
-69.00947,-70.63907
-92.4781,-83.07748
-69.9211,-68.23527
-62.79834,-62.38557
-58.61289,-58.035
-55.9964,-55.48241
-53.97973,-53.78652
-52.34997,-52.16716
-51.23946,-50.95679
-50.36424,-50.15333
-49.59565,-49.42784
-49.05154,-48.88248
-48.61844,-48.53335
-48.27431,-48.1865
-48.07842,-47.90323
-47.89947,-47.7927
-47.85209,-47.83241
-48.07247,-47.95383
-48.28037,-48.09015
-48.54054,-48.41687
-49.19732,-49.08848
-49.93153,-49.7989
-50.48866,-50.40417
-51.25743,-51.20557
-52.1881,-52.1436
-53.05615,-53.02408
-54.11842,-54.02145
-55.36856,-55.23506
-57.03347,-57.01662
-60.00726,-60.07899
-64.57431,-64.58208
-72.19392,-72.0124
-79.9947,-79.89742
-67.78773,-67.04009
-62.98477,-62.33596
-59.53617,-59.47189
-57.92262,-58.02818
-57.38743,-57.21749
-56.47058,-56.26658
-55.80232,-55.62672
-55.92085,-55.49073
-55.8507,-55.46281
-55.72395,-55.64891
-56.32678,-56.03958
-56.83669,-56.23217
-56.65769,-56.34248
-56.57991,-56.3437
-56.42615,-55.91903
-55.53717,-55.23404
-54.33977,-54.23593
-53.30147,-52.9835
-52.34444,-52.01822
-51.33224,-51.19881
-50.42153,-50.21257
-49.83677,-49.52355
-49.43481,-49.26676
-49.08789,-49.01633
-49.10979,-48.92524
-49.54776,-49.29962
-49.96525,-49.80628
-50.41765,-50.29311
-51.2853,-51.03731
-52.36196,-52.01168
-53.52044,-53.29962
-55.17206,-55.13439
-57.26698,-57.06584
-59.57004,-59.05281
-62.45021,-61.98424
-65.46884,-65.00656
-67.73465,-66.75577
-69.85002,-68.81079
-70.71212,-69.85814
-69.51115,-68.4711
-67.54765,-67.29145
-64.65385,-65.01302
-62.4135,-62.0689
-61.63687,-60.89169
-60.47553,-60.51003
-58.58155,-59.03722
-57.33544,-57.35298
-56.33391,-56.24646
-55.26824,-55.46969
-54.93794,-55.04049
-55.11822,-54.97642
-55.22854,-55.31853
-55.88432,-56.20918
-57.2579,-57.31597
-58.75968,-58.76995
-61.09169,-61.66352
-65.44853,-66.13215
-72.60325,-72.51431
-92.97234,-85.61144
-71.03342,-69.50203
-65.22505,-64.81472
-61.196,-60.79307
-58.23587,-57.72174
-55.97924,-55.77044
-53.8816,-53.87361
-52.12768,-52.00699
-50.78846,-50.59829
-49.59682,-49.46753
-48.59846,-48.50696
-47.82324,-47.76212
-47.20421,-47.20343
-46.91882,-46.89583
-46.86254,-46.73946
-46.67862,-46.57466
-46.62533,-46.63243
-47.02328,-46.98654
-47.55108,-47.37376
-48.04286,-47.92992
-48.76513,-48.79931
-49.65303,-49.61321
-50.4601,-50.35296
-51.15361,-51.1897
-51.78645,-51.77383
-52.41823,-52.1606
-52.80736,-52.63595
-52.86573,-52.95247
-53.21582,-53.27498
-53.94265,-53.87648
-54.49959,-54.42922
-55.16125,-55.08159
-56.16451,-56.09201
-57.01292,-56.99005
-58.05795,-57.98349
-59.57072,-59.45118
-60.59221,-60.52039
-61.4968,-61.37234
-63.31848,-63.18941
-65.56231,-65.65864
-68.8373,-69.17038
-75.81066,-77.051
-112.70388,-95.13584
-75.56579,-76.41074
-68.14936,-68.77983
-64.61979,-64.38088
-61.98242,-61.67398
-59.21251,-59.36541
-57.16928,-57.36588
-55.75977,-55.63826
-54.192,-53.96253
-52.4869,-52.45452
-51.19039,-51.28301
-50.40996,-50.39527
-49.82044,-49.72341
-49.28522,-49.28918
-48.98272,-49.0204
-48.87285,-48.78207
-48.85212,-48.7363
-49.15336,-49.13992
-49.81097,-49.80318
-50.45355,-50.39386
-51.03721,-51.00062
-51.77181,-51.74017
-52.6406,-52.61253
-53.83513,-53.85804
-55.62301,-55.55024
-57.71734,-57.44767
-59.97714,-59.73932
-63.13896,-62.97787
-67.85333,-67.62129
-74.70324,-74.48766
-92.80005,-86.05584
-81.94997,-89.07832
-79.16956,-79.05797
-77.34924,-75.87883
-73.58649,-74.72883
-73.32984,-75.10571
-80.30779,-80.13869
-94.34991,-91.35851
-101.04552,-111.65088
-79.08436,-79.22932
-70.90241,-70.8877
-68.73669,-68.44903
-67.00361,-66.89309
-65.09137,-65.25153
-64.72851,-65.01092
-65.12034,-65.13669
-65.47529,-65.17638
-66.55484,-66.88089
-68.27832,-69.47059
-71.50637,-71.58023
-80.25783,-79.20957
-99.06537,-83.03804
-82.47847,-76.9562
-73.42267,-73.28662
-68.81829,-68.57799
-65.81588,-65.09102
-62.12609,-61.7537
-59.20202,-58.78421
-57.41928,-56.94243
-55.83277,-55.74248
-54.48577,-54.54612
-53.68708,-53.44261
-53.04727,-52.67704
-52.46127,-52.27279
-52.21328,-52.09361
-52.21581,-51.99263
-52.33582,-52.05036
-52.67172,-52.40613
-53.23272,-53.04839
-54.1671,-54.06617
-55.79795,-55.56676
-57.98473,-57.3439
-60.36785,-59.48606
-63.387,-62.74747
-67.72784,-67.11841
-74.41967,-71.97988
-95.50821,-84.97547
-74.73288,-77.16525
-71.72488,-73.05342
-69.73823,-71.41939
-68.25518,-69.96827
-69.90937,-72.13238
-73.61592,-77.0591
-76.13187,-79.36795
-92.79112,-84.93331
-68.67695,-67.9171
-63.57029,-63.12994
-60.4236,-60.03146
-57.28161,-56.94781
-55.13825,-54.98529
-53.78489,-53.77501
-52.49187,-52.44289
-51.53965,-51.40407
-51.04473,-50.90036
-50.53592,-50.44552
-50.10156,-50.07992
-50.07676,-50.10906
-50.3102,-50.34826
-50.75351,-50.73609
-51.60981,-51.5273
-52.69198,-52.63862
-53.72941,-53.78254
-54.94233,-54.99802
-56.5285,-56.53001
-58.51776,-58.66222
-61.30386,-61.71523
-65.68711,-66.31126
-74.86369,-76.39394
-75.83813,-75.02933
-66.2205,-66.07837
-61.75715,-61.42756
-58.25052,-58.00092
-55.50628,-55.43743
-53.63288,-53.45243
-52.16149,-51.89719
-50.88221,-50.78236
-49.94366,-49.87915
-49.15495,-48.9676
-48.3362,-48.22058
-47.70812,-47.69861
-47.25671,-47.14096
-46.75163,-46.58588
-46.31617,-46.25871
-46.07476,-46.01585
-45.88277,-45.74546
-45.72789,-45.63239
-45.66003,-45.60635
-45.6096,-45.50231
-45.62855,-45.52277
-45.73813,-45.69897
-45.79235,-45.73599
-45.80401,-45.67151
-45.82856,-45.69671
-45.82016,-45.74636
-45.89116,-45.81319
-46.057,-45.94404
-46.12883,-46.05931
-46.24064,-46.19847
-46.58181,-46.46026
-46.95988,-46.82466
-47.35575,-47.30486
-47.98874,-47.90197
-48.74151,-48.59623
-49.52939,-49.49626
-50.634,-50.59876
-52.18773,-51.93538
-54.22226,-53.98163
-57.10029,-57.03389
-61.77414,-61.38362
-74.14383,-72.30404
-67.23468,-67.57842
-59.78009,-59.97563
-55.77211,-55.90786
-52.89832,-52.94115
-50.96476,-51.06087
-49.68527,-49.77484
-48.7971,-48.80189
-48.29699,-48.32174
-48.06121,-48.12343
-47.95598,-47.97274
-48.16679,-48.17217
-48.78109,-48.79229
-49.52589,-49.50793
-50.31713,-50.3666
-51.50025,-51.62242
-53.2907,-53.27926
-55.58948,-55.46757
-58.81808,-58.82812
-65.00939,-65.22496
-100.19858,-98.72805
-67.24294,-67.18965
-60.9404,-61.46
-57.10604,-57.27167
-54.98719,-54.7281
-53.63932,-53.55764
-52.58207,-52.77167
-52.11653,-52.14443
-52.11358,-51.98193
-52.18439,-52.16311
-52.527,-52.5874
-53.31256,-53.3811
-54.40949,-54.44452
-55.96854,-55.82514
-58.09796,-58.00092
-61.12478,-61.45899
-67.55667,-67.52717
-85.37694,-113.22441
-67.52257,-67.7891
-61.98932,-61.77984
-58.28187,-58.30074
-56.0746,-56.09508
-54.39107,-54.41016
-52.86512,-52.97184
-51.90278,-51.98159
-51.30872,-51.35117
-50.74418,-50.83253
-50.40033,-50.48315
-50.3366,-50.3844
-50.46994,-50.50114
-50.87577,-50.85538
-51.35076,-51.37768
-51.7405,-51.93366
-52.395,-52.55561
-53.23556,-53.24405
-53.83756,-53.944
-54.52337,-54.70873
-55.43552,-55.43773
-56.06045,-56.09553
-56.61271,-56.90542
-57.43185,-57.65156
-58.19859,-58.2313
-59.20235,-59.37003
-60.81994,-61.04519
-62.5062,-62.51076
-64.58929,-64.84954
-68.62005,-69.75175
-77.14319,-77.90314
-79.42138,-82.02382
-67.68508,-67.53568
-62.34477,-61.87938
-58.81341,-58.82424
-56.16527,-56.3729
-54.07869,-54.09423
-52.35249,-52.301
-51.00149,-51.01297
-49.87333,-49.85976
-48.78745,-48.77406
-48.04076,-48.13335
-47.77044,-47.89842
-47.57631,-47.60965
-47.40031,-47.3842
-47.5579,-47.6001
-47.93119,-48.03144
-48.39769,-48.47796
-49.17127,-49.21211
-50.05608,-50.13822
-50.82698,-51.00166
-52.02183,-52.21169
-53.88214,-54.00524
-55.88073,-56.01166
-58.11798,-58.49339
-61.66634,-62.45006
-68.74949,-69.61271
-78.08114,-77.98695
-64.05605,-63.3248
-59.10039,-58.36231
-55.98875,-55.80165
-53.70566,-53.66797
-51.97302,-51.70802
-50.52844,-50.35864
-49.289,-49.32574
-48.33373,-48.2238
-47.58761,-47.35479
-46.87035,-46.82345
-46.21602,-46.25544
-45.74654,-45.64985
-45.34994,-45.23065
-44.9196,-44.89032
-44.59971,-44.57634
-44.4189,-44.37894
-44.22488,-44.19165
-44.03811,-43.96631
-43.91198,-43.82947
-43.78653,-43.78459
-43.71837,-43.76081
-43.7329,-43.70877
-43.70645,-43.62397
-43.66387,-43.62638
-43.67396,-43.69592
-43.66177,-43.64893
-43.64392,-43.58511
-43.67304,-43.65903
-43.71465,-43.73895
-43.80317,-43.79164
-43.91893,-43.90302
-44.03469,-44.04501
-44.32331,-44.30184
-44.74547,-44.70625
-45.08363,-45.08915
-45.56258,-45.57168
-46.31426,-46.30719
-46.98894,-47.01391
-47.7644,-47.75823
-49.14725,-49.06166
-50.95121,-50.94061
-53.16717,-53.29045
-56.86112,-56.87763
-64.32686,-64.09223
-72.30149,-72.19656
-58.59355,-58.57287
-53.52698,-53.58104
-50.53022,-50.55702
-48.37749,-48.38223
-46.81782,-46.81277
-45.69915,-45.66029
-44.89024,-44.84409
-44.37935,-44.39647
-44.09125,-44.15747
-43.98694,-43.99484
-44.05393,-43.99305
-44.1236,-44.11655
-44.20791,-44.26451
-44.50088,-44.48359
-44.83347,-44.74221
-45.03601,-45.01178
-45.35934,-45.39177
-45.81153,-45.79581
-46.17356,-46.14868
-46.6023,-46.6285
-47.19219,-47.18522
-47.78443,-47.68981
-48.51224,-48.41493
-49.48251,-49.42683
-50.46669,-50.40694
-51.51326,-51.47278
-52.87893,-52.87946
-54.53506,-54.41721
-56.42076,-56.14087
-58.35506,-58.22744
-59.97799,-59.94058
-61.65965,-61.11148
-63.52801,-62.6682
-64.20249,-63.78427
-63.85235,-63.56246
-64.23755,-63.92498
-65.39339,-65.34324
-66.75892,-66.11787
-69.24303,-67.41804
-74.6342,-72.94615
-100.46024,-99.94519
-70.94495,-72.42945
-64.11796,-65.09054
-60.34962,-60.47888
-57.51528,-57.4815
-55.10786,-55.29668
-53.40085,-53.65515
-52.2648,-52.37695
-51.32201,-51.33609
-50.49946,-50.5723
-49.91219,-50.00975
-49.61536,-49.63133
-49.51512,-49.54107
-49.43669,-49.52534
-49.40748,-49.41841
-49.51468,-49.49358
-49.66442,-49.73387
-49.94157,-49.93095
-50.46919,-50.36064
-51.04208,-51.12059
-51.80842,-51.92475
-53.1579,-52.97828
-54.61313,-54.4658
-55.94334,-56.04673
-58.23947,-58.04852
-61.4913,-61.05984
-64.62094,-64.62167
-70.15714,-69.39754
-87.79665,-80.52207
-83.25183,-84.20427
-75.23643,-75.83801
-69.10849,-70.68111
-67.65451,-68.87586
-69.50726,-70.74901
-73.76908,-75.73963
-85.17558,-89.68662
-80.49744,-77.89131
-70.96774,-69.7828
-65.56794,-65.25513
-62.37172,-61.74325
-59.80272,-58.97089
-57.52085,-57.26048
-56.09183,-56.14202
-55.23979,-55.03429
-54.61301,-54.30946
-54.24915,-54.08162
-53.90872,-53.80722
-53.82096,-53.73134
-54.52408,-54.30414
-55.41208,-55.02699
-55.96069,-55.79088
-57.15621,-57.142
-59.11444,-58.79649
-60.95955,-60.85996
-63.79248,-64.33816
-69.179,-68.33442
-76.53258,-72.80176
-93.77249,-91.07039
-79.93946,-79.94679
-74.17398,-75.79069
-70.26592,-69.62363
-67.17861,-66.40751
-64.98289,-65.4008
-62.7055,-62.89755
-60.69749,-60.33484
-59.15383,-59.01181
-57.33812,-57.44259
-55.45603,-55.47497
-54.07483,-53.96569
-52.98694,-52.79709
-51.92618,-51.78546
-51.03572,-50.9723
-50.41225,-50.30164
-49.90777,-49.82513
-49.44292,-49.49526
-49.21071,-49.16181
-49.2543,-48.98972
-49.23376,-49.0789
-49.12708,-49.1919
-49.29772,-49.2561
-49.62943,-49.39126
-49.76856,-49.59267
-49.85816,-49.81369
-50.02046,-49.948
-50.07028,-49.92468
-50.02727,-49.89555
-50.0502,-49.95909
-50.20628,-50.10624
-50.50046,-50.37705
-50.85964,-50.73151
-51.3672,-51.22305
-52.21254,-52.06491
-53.27189,-53.15209
-54.4558,-54.31665
-56.07662,-55.89897
-58.27347,-58.09923
-61.05454,-60.75689
-64.72396,-64.24199
-69.50755,-69.05407
-77.65136,-75.49544
-87.08835,-96.26271
-77.46164,-77.97718
-73.99947,-72.58492
-69.66832,-69.97539
-67.51848,-68.40469
-66.85088,-67.02016
-65.24934,-65.40804
-63.69711,-64.08401
-63.09015,-63.07219
-62.63089,-62.40658
-62.22154,-62.35127
-61.82396,-61.97659
-61.32725,-61.04917
-61.55904,-61.26756
-62.45367,-62.77622
-63.11146,-63.54891
-64.07216,-63.64063
-65.41364,-64.7458
-66.37609,-66.63637
-68.85941,-68.86472
-74.81651,-72.49029
-85.24531,-81.4098
-79.76455,-79.10326
-69.50933,-69.56597
-65.39557,-65.25935
-62.42808,-62.4504
-59.91861,-60.48922
-58.62197,-58.96089
-57.79898,-57.65434
-56.98109,-57.07721
-56.93652,-57.24347
-57.61673,-57.55451
-58.37847,-58.30599
-59.76855,-60.11684
-62.79556,-62.94945
-68.34012,-68.33008
-87.63582,-99.93178
-69.18979,-68.40373
-62.04877,-62.30912
-58.54685,-58.50896
-56.62143,-56.42019
-54.9587,-54.99295
-53.50303,-53.60132
-52.76723,-52.69597
-52.40484,-52.24787
-51.97679,-51.91893
-51.73501,-51.79052
-51.68696,-51.72411
-51.71677,-51.70205
-52.19586,-52.21281
-53.05524,-53.03802
-53.67103,-53.56191
-54.22699,-54.27178
-55.36104,-55.5816
-57.13366,-57.09569
-59.41345,-59.17961
-62.44054,-62.72014
-67.70472,-68.34261
-88.48626,-85.81172
-70.91483,-70.79684
-65.04616,-64.45925
-61.15515,-60.97
-58.46529,-58.5106
-56.8213,-56.82195
-55.8007,-55.71747
-55.27039,-55.10651
-54.75285,-54.62955
-53.9465,-54.00134
-53.52722,-53.5974
-53.58614,-53.44085
-53.30771,-53.0636
-52.81986,-52.73512
-52.77243,-52.84207
-52.9199,-52.96856
-52.87661,-52.82289
-52.83332,-52.73278
-52.98651,-52.90501
-53.29828,-53.25765
-53.65272,-53.62049
-54.09813,-54.03915
-54.78795,-54.75536
-55.54535,-55.59215
-56.29857,-56.30999
-57.34054,-57.24461
-58.35643,-58.36454
-59.25936,-59.45055
-61.04854,-61.01695
-63.15708,-62.68371
-63.86849,-63.80079
-65.48981,-66.48963
-71.23627,-72.70611
-84.73786,-81.80399
-81.20608,-82.81366
-71.5508,-70.0708
-66.81597,-66.09286
-64.03635,-64.27743
-62.29339,-62.35411
-61.2565,-60.79325
-60.21629,-59.67443
-59.17464,-58.84136
-58.61632,-58.62235
-58.54275,-58.69447
-58.98399,-58.63573
-59.59572,-58.85059
-59.43021,-59.26063
-59.12887,-59.31335
-59.71803,-59.28557
-60.09185,-59.39239
-59.40199,-59.23977
-58.97919,-58.90434
-59.09686,-58.72631
-58.86967,-58.58583
-58.39728,-58.27477
-58.13429,-57.84293
-57.71594,-57.29899
-56.79028,-56.5541
-55.7966,-55.75284
-55.14247,-55.06835
-54.48402,-54.31824
-53.51868,-53.37669
-52.60861,-52.47371
-51.86688,-51.72219
-51.08253,-51.03992
-50.45162,-50.44394
-50.11543,-49.99742
-49.79555,-49.70866
-49.53164,-49.57886
-49.63275,-49.60915
-49.91983,-49.78872
-50.101,-50.05574
-50.39955,-50.38598
-50.9999,-50.94452
-51.70268,-51.7406
-52.37826,-52.39724
-53.01317,-52.89168
-53.57636,-53.61254
-54.24116,-54.3645
-54.98935,-54.79101
-55.43668,-55.29562
-55.78125,-56.04077
-56.41082,-56.47088
-56.91334,-56.70541
-57.40338,-57.59018
-58.80884,-59.1416
-60.85225,-60.58293
-62.94281,-62.59611
-67.30636,-67.91475
-82.34862,-86.6823
-73.34994,-73.49998
-65.96157,-65.9597
-61.95793,-61.67665
-60.09808,-59.95902
-58.92839,-59.0271
-58.03346,-57.94003
-57.89354,-57.59967
-57.91445,-57.95005
-57.77354,-57.94243
-58.09405,-57.78317
-58.44939,-58.09082
-58.348,-58.45506
-58.28252,-58.2947
-58.05372,-57.81721
-57.7154,-57.59003
-57.75268,-57.56121
-57.4034,-57.22671
-56.68634,-56.79771
-56.66144,-56.53311
-56.54927,-56.06556
-55.63689,-55.58523
-55.17046,-55.33786
-55.12859,-54.80556
-54.46781,-54.12138
-53.69329,-53.74538
-53.29251,-53.24274
-52.75699,-52.51195
-52.02766,-51.96471
-51.39291,-51.38592
-50.90741,-50.75476
-50.61281,-50.45802
-50.41513,-50.31122
-50.26281,-50.16128
-50.34016,-50.29154
-50.62937,-50.57895
-51.10266,-50.961
-52.01763,-51.87896
-53.28957,-53.20385
-54.79425,-54.681
-57.42809,-57.26472
-62.25111,-61.77493
-69.9006,-68.46433
-83.89109,-84.70616
-65.27609,-64.72633
-59.70587,-59.74997
-56.75518,-56.94512
-54.39595,-54.47052
-52.43027,-52.53965
-51.12652,-51.19988
-50.14815,-50.08437
-49.16706,-49.12878
-48.45179,-48.48029
-48.1445,-48.11992
-47.91142,-47.87203
-47.69115,-47.66739
-47.74106,-47.6534
-47.92928,-47.90075
-48.1175,-48.24031
-48.62837,-48.58962
-49.44906,-49.12314
-50.10665,-49.92383
-50.72589,-50.81592
-51.73239,-51.68838
-52.94388,-52.70135
-54.15121,-53.97375
-55.55013,-55.39336
-57.03094,-56.82605
-58.33631,-58.12518
-59.67418,-59.23264
-61.06773,-60.4139
-62.04832,-61.52271
-62.6041,-62.11711
-63.27482,-62.77095
-64.05339,-63.5757
-64.37826,-63.59991
-64.48611,-63.67589
-64.98699,-64.44574
-65.26364,-64.32818
-64.40932,-63.52589
-63.08016,-63.05743
-62.11065,-61.80673
-61.30627,-60.32502
-60.2527,-59.87161
-59.24905,-59.37927
-58.63312,-58.28016
-58.20571,-57.82
-58.05292,-57.94259
-58.33069,-57.799
-58.21847,-57.70223
-57.61626,-57.80093
-57.81168,-57.71589
-58.52447,-57.80186
-58.32979,-58.2011
-58.06395,-58.33215
-58.43445,-58.12831
-58.2323,-57.89311
-57.71654,-57.68776
-57.71472,-57.48795
-57.18305,-57.00257
-56.1437,-56.18963
-55.71372,-55.57603
-55.42923,-55.29085
-54.94219,-55.07111
-55.08241,-55.05215
-55.79735,-55.49063
-56.42623,-56.31232
-57.35461,-57.46735
-58.92498,-58.98448
-60.68411,-60.66866
-62.79319,-62.73966
-65.95859,-66.31769
-70.98165,-72.3581
-85.29688,-84.13606
-74.40026,-75.89727
-66.5699,-66.13424
-61.94052,-61.764
-58.88426,-59.05825
-56.54755,-56.39705
-54.40295,-54.19414
-52.7544,-52.73419
-51.61805,-51.51675
-50.55341,-50.46575
-49.66239,-49.77961
-49.23785,-49.22861
-48.97889,-48.75186
-48.62145,-48.56916
-48.42797,-48.48166
-48.46576,-48.31498
-48.49856,-48.36463
-48.51445,-48.56409
-48.52457,-48.51428
-48.41875,-48.37937
-48.32833,-48.37599
-48.3218,-48.24667
-48.1645,-48.00116
-47.94282,-47.94264
-47.94831,-47.97742
-48.01248,-47.89883
-47.98048,-47.89961
-48.13457,-48.16498
-48.51017,-48.52621
-48.92484,-48.88551
-49.54183,-49.44494
-50.31789,-50.20277
-50.89116,-50.89508
-51.52419,-51.57909
-52.45248,-52.39413
-53.13361,-53.0799
-53.55805,-53.57336
-54.10457,-54.05861
-54.32207,-54.30415
-54.22976,-54.24366
-54.38441,-54.22687
-54.45529,-54.28936
-54.34842,-54.38273
-54.59587,-54.56828
-54.96644,-54.75817
-55.22087,-55.12355
-55.76996,-55.85746
-56.49552,-56.58034
-57.37072,-57.32202
-59.08254,-58.78468
-61.46975,-61.05012
-64.21385,-64.19455
-69.77331,-70.0597
-99.24463,-96.56868
-69.59691,-70.71526
-62.95149,-63.19542
-58.87715,-58.90493
-56.22082,-56.24448
-54.02452,-54.14564
-52.17864,-52.37917
-50.79785,-50.94416
-49.71468,-49.74368
-48.9149,-48.87724
-48.37998,-48.35553
-47.95834,-48.01348
-47.75118,-47.84748
-47.87009,-47.8867
-48.16705,-48.12832
-48.66491,-48.73117
-49.48793,-49.642
-50.50732,-50.56298
-51.82269,-51.77525
-53.72243,-53.71041
-55.89106,-55.92514
-58.32151,-58.39316
-62.76059,-63.00251
-73.47496,-73.6693
-75.15195,-76.35093
-65.63033,-65.69861
-60.41025,-60.15052
-57.0359,-57.03622
-54.69493,-54.94074
-52.72102,-52.86698
-51.01525,-50.99445
-49.65804,-49.61114
-48.57011,-48.54593
-47.64857,-47.65739
-46.91995,-46.98191
-46.40975,-46.45727
-46.01784,-46.0103
-45.68724,-45.71676
-45.53357,-45.60801
-45.60543,-45.61523
-45.7496,-45.73551
-45.90033,-45.96048
-46.18698,-46.21985
-46.61234,-46.56741
-47.06709,-47.1053
-47.64015,-47.75248
-48.4097,-48.41307
-49.23178,-49.19429
-50.14024,-50.17707
-51.31597,-51.26334
-52.65444,-52.53766
-54.18165,-54.34183
-56.31702,-56.62137
-59.11806,-58.92854
-62.4119,-61.82091
-66.74505,-66.76237
-73.40033,-74.80689
-103.26572,-98.62253
-72.17737,-73.12766
-67.00564,-67.55145
-64.68398,-64.96939
-62.93471,-63.15484
-61.71789,-61.83156
-60.83133,-60.85693
-59.69323,-59.87978
-58.71288,-59.01384
-58.03899,-58.14053
-57.24936,-57.20884
-56.46851,-56.56659
-55.75441,-55.96347
-55.04795,-55.19737
-54.7832,-54.84518
-54.97065,-54.98217
-55.20646,-55.25074
-55.79255,-55.90301
-56.87368,-56.94272
-57.85122,-57.94996
-59.11513,-59.46501
-61.54516,-61.82214
-64.64163,-64.3259
-68.30255,-68.23784
-74.94794,-76.47266
-90.64875,-88.62009
-84.25318,-88.01598
-75.71321,-74.58289
-72.54097,-71.85197
-72.05665,-72.77219
-70.89117,-71.31568
-68.95711,-68.99334
-68.613,-68.91157
-70.01007,-70.31844
-70.52142,-71.07372
-70.1139,-71.19695
-73.11304,-73.69069
-83.22966,-81.95167
-113.07164,-93.1079
-80.85134,-76.81052
-70.45326,-69.44871
-65.93483,-65.89474
-64.05955,-63.93997
-63.02024,-62.27087
-62.23813,-61.41582
-61.38293,-61.38574
-60.94854,-61.23348
